Date,Price,,,,,
29-11-2024,"1,627.15",,,,,
28-11-2024,"1,560.40",,,,,
27-11-2024,"1,577.65",,,,,
26-11-2024,"1,577.25",,,,,
25-11-2024,"1,578.75",,,,,
22-11-2024,"1,569.30",,,,,
21-11-2024,"1,525.15",,,,,
19-11-2024,"1,525.50",,,,,
18-11-2024,"1,537.00",,,,,
14-11-2024,"1,550.50",,,,,
13-11-2024,"1,550.45",,,,,
12-11-2024,"1,555.65",,,,,
11-11-2024,"1,560.55",,,,,
08-11-2024,"1,569.90",,,,,
07-11-2024,"1,575.80",,,,,
06-11-2024,"1,598.80",,,,,
05-11-2024,"1,578.40",,,,,
04-11-2024,"1,591.25",,,,,
01-11-2024,"1,616.45",,,,,
31-10-2024,"1,612.60",,,,,
30-10-2024,"1,633.35",,,,,
29-10-2024,"1,637.10",,,,,
28-10-2024,"1,663.35",,,,,
25-10-2024,"1,666.00",,,,,
24-10-2024,"1,678.45",,,,,
23-10-2024,"1,685.80",,,,,
22-10-2024,"1,692.25",,,,,
21-10-2024,"1,692.55",,,,,
18-10-2024,"1,707.85",,,,,
17-10-2024,"1,701.15",,,,,
16-10-2024,"1,733.95",,,,,
15-10-2024,"1,717.25",,,,,
14-10-2024,"1,695.60",,,,,
11-10-2024,"1,687.40",,,,,
10-10-2024,"1,678.10",,,,,
09-10-2024,"1,678.10",,,,,
08-10-2024,"1,657.45",,,,,
07-10-2024,"1,662.05",,,,,
04-10-2024,"1,640.90",,,,,
03-10-2024,"1,673.45",,,,,
01-10-2024,"1,698.70",,,,,
30-09-2024,"1,709.55",,,,,
27-09-2024,"1,734.60",,,,,
26-09-2024,"1,771.10",,,,,
25-09-2024,"1,760.40",,,,,
24-09-2024,"1,756.65",,,,,
23-09-2024,"1,750.45",,,,,
20-09-2024,"1,711.75",,,,,
19-09-2024,"1,664.85",,,,,
18-09-2024,"1,654.90",,,,,
17-09-2024,"1,661.75",,,,,
16-09-2024,"1,635.45",,,,,
13-09-2024,"1,634.45",,,,,
12-09-2024,"1,646.75",,,,,
11-09-2024,"1,577.80",,,,,
10-09-2024,"1,577.85",,,,,
09-09-2024,"1,542.65",,,,,
06-09-2024,"1,539.25",,,,,
05-09-2024,"1,547.20",,,,,
04-09-2024,"1,561.90",,,,,
03-09-2024,"1,560.60",,,,,
02-09-2024,"1,571.35",,,,,
30-08-2024,"1,589.05",,,,,
29-08-2024,"1,565.90",,,,,
28-08-2024,"1,556.35",,,,,
27-08-2024,"1,522.75",,,,,
26-08-2024,"1,513.55",,,,,
23-08-2024,"1,506.75",,,,,
22-08-2024,"1,486.35",,,,,
21-08-2024,"1,463.45",,,,,
20-08-2024,"1,449.15",,,,,
19-08-2024,"1,469.65",,,,,
16-08-2024,"1,483.55",,,,,
14-08-2024,"1,471.70",,,,,
13-08-2024,"1,459.70",,,,,
12-08-2024,"1,458.60",,,,,
09-08-2024,"1,464.10",,,,,
08-08-2024,"1,451.80",,,,,
07-08-2024,"1,441.75",,,,,
06-08-2024,"1,443.55",,,,,
05-08-2024,"1,465.70",,,,,
02-08-2024,"1,493.80",,,,,
01-08-2024,"1,505.50",,,,,
31-07-2024,"1,491.55",,,,,
30-07-2024,"1,470.35",,,,,
29-07-2024,"1,481.35",,,,,
26-07-2024,"1,514.40",,,,,
25-07-2024,"1,449.15",,,,,
24-07-2024,"1,455.20",,,,,
23-07-2024,"1,465.70",,,,,
22-07-2024,"1,465.40",,,,,
19-07-2024,"1,461.75",,,,,
18-07-2024,"1,483.65",,,,,
16-07-2024,"1,466.50",,,,,
15-07-2024,"1,437.60",,,,,
12-07-2024,"1,433.25",,,,,
11-07-2024,"1,437.95",,,,,
10-07-2024,"1,445.05",,,,,
09-07-2024,"1,435.55",,,,,
08-07-2024,"1,435.15",,,,,
05-07-2024,"1,429.70",,,,,
04-07-2024,"1,423.05",,,,,
03-07-2024,"1,419.85",,,,,
02-07-2024,"1,418.95",,,,,
01-07-2024,"1,454.00",,,,,
28-06-2024,"1,444.05",,,,,
27-06-2024,"1,475.80",,,,,
26-06-2024,"1,459.50",,,,,
25-06-2024,"1,414.95",,,,,
24-06-2024,"1,419.80",,,,,
21-06-2024,"1,416.05",,,,,
20-06-2024,"1,381.15",,,,,
19-06-2024,"1,392.35",,,,,
18-06-2024,"1,428.35",,,,,
14-06-2024,"1,427.40",,,,,
13-06-2024,"1,425.75",,,,,
12-06-2024,"1,438.40",,,,,
11-06-2024,"1,427.25",,,,,
10-06-2024,"1,426.05",,,,,
07-06-2024,"1,425.25",,,,,
06-06-2024,"1,370.60",,,,,
05-06-2024,"1,344.35",,,,,
04-06-2024,"1,299.70",,,,,
03-06-2024,"1,391.10",,,,,
31-05-2024,"1,372.75",,,,,
30-05-2024,"1,377.15",,,,,
29-05-2024,"1,377.10",,,,,
28-05-2024,"1,371.05",,,,,
27-05-2024,"1,384.35",,,,,
24-05-2024,"1,388.50",,,,,
23-05-2024,"1,374.05",,,,,
22-05-2024,"1,347.90",,,,,
21-05-2024,"1,344.30",,,,,
18-05-2024,"1,347.75",,,,,
17-05-2024,"1,344.45",,,,,
16-05-2024,"1,345.10",,,,,
15-05-2024,"1,309.90",,,,,
14-05-2024,"1,284.30",,,,,
13-05-2024,"1,285.95",,,,,
10-05-2024,"1,301.15",,,,,
09-05-2024,"1,275.45",,,,,
08-05-2024,"1,288.60",,,,,
07-05-2024,"1,286.15",,,,,
06-05-2024,"1,283.40",,,,,
03-05-2024,"1,277.40",,,,,
02-05-2024,"1,304.05",,,,,
30-04-2024,"1,322.30",,,,,
29-04-2024,"1,332.45",,,,,
26-04-2024,"1,326.00",,,,,
25-04-2024,"1,338.70",,,,,
24-04-2024,"1,336.40",,,,,
23-04-2024,"1,342.35",,,,,
22-04-2024,"1,297.55",,,,,
19-04-2024,"1,289.00",,,,,
18-04-2024,"1,265.75",,,,,
16-04-2024,"1,216.45",,,,,
15-04-2024,"1,224.55",,,,,
12-04-2024,"1,225.55",,,,,
10-04-2024,"1,229.40",,,,,
09-04-2024,"1,204.45",,,,,
08-04-2024,"1,204.70",,,,,
05-04-2024,"1,191.00",,,,,
04-04-2024,"1,206.85",,,,,
03-04-2024,"1,225.70",,,,,
02-04-2024,"1,208.25",,,,,
01-04-2024,"1,217.35",,,,,
28-03-2024,"1,228.60",,,,,
27-03-2024,"1,224.80",,,,,
26-03-2024,"1,213.10",,,,,
22-03-2024,"1,236.10",,,,,
21-03-2024,"1,220.80",,,,,
20-03-2024,"1,231.80",,,,,
19-03-2024,"1,228.35",,,,,
18-03-2024,"1,225.30",,,,,
15-03-2024,"1,220.00",,,,,
14-03-2024,"1,194.60",,,,,
13-03-2024,"1,168.75",,,,,
12-03-2024,"1,204.25",,,,,
11-03-2024,"1,196.60",,,,,
07-03-2024,"1,199.70",,,,,
06-03-2024,"1,193.70",,,,,
05-03-2024,"1,168.90",,,,,
04-03-2024,"1,133.50",,,,,
02-03-2024,"1,133.00",,,,,
01-03-2024,"1,128.70",,,,,
29-02-2024,"1,123.35",,,,,
28-02-2024,"1,128.75",,,,,
27-02-2024,"1,127.50",,,,,
26-02-2024,"1,110.05",,,,,
23-02-2024,"1,125.75",,,,,
22-02-2024,"1,135.55",,,,,
21-02-2024,"1,139.90",,,,,
20-02-2024,"1,143.95",,,,,
19-02-2024,"1,142.20",,,,,
16-02-2024,"1,120.00",,,,,
15-02-2024,"1,120.70",,,,,
14-02-2024,"1,115.85",,,,,
13-02-2024,"1,117.85",,,,,
12-02-2024,"1,118.70",,,,,
09-02-2024,"1,120.25",,,,,
08-02-2024,"1,142.15",,,,,
07-02-2024,"1,134.30",,,,,
06-02-2024,"1,134.05",,,,,
05-02-2024,"1,113.55",,,,,
02-02-2024,"1,150.80",,,,,
01-02-2024,"1,151.20",,,,,
31-01-2024,"1,170.70",,,,,
30-01-2024,"1,158.65",,,,,
29-01-2024,"1,162.15",,,,,
25-01-2024,"1,160.55",,,,,
24-01-2024,"1,189.95",,,,,
23-01-2024,"1,158.00",,,,,
20-01-2024,"1,123.75",,,,,
19-01-2024,"1,125.00",,,,,
18-01-2024,"1,087.05",,,,,
17-01-2024,"1,085.25",,,,,
16-01-2024,"1,095.90",,,,,
15-01-2024,"1,102.40",,,,,
12-01-2024,"1,076.35",,,,,
11-01-2024,"1,062.85",,,,,
10-01-2024,"1,062.70",,,,,
09-01-2024,"1,064.50",,,,,
08-01-2024,"1,049.05",,,,,
05-01-2024,"1,046.60",,,,,
04-01-2024,"1,047.90",,,,,
03-01-2024,"1,035.20",,,,,
02-01-2024,"1,021.70",,,,,
01-01-2024,"1,013.05",,,,,
29-12-2023,"1,032.20",,,,,
28-12-2023,"1,036.70",,,,,
27-12-2023,"1,021.20",,,,,
26-12-2023,999.85,,,,,
22-12-2023,989.55,,,,,
21-12-2023,977.9,,,,,
20-12-2023,971.55,,,,,
19-12-2023,988.45,,,,,
18-12-2023,990.25,,,,,
15-12-2023,992.55,,,,,
14-12-2023,"1,005.20",,,,,
13-12-2023,999.9,,,,,
12-12-2023,995.25,,,,,
11-12-2023,"1,000.85",,,,,
08-12-2023,"1,000.25",,,,,
07-12-2023,"1,000.00",,,,,
06-12-2023,"1,024.45",,,,,
05-12-2023,"1,031.10",,,,,
04-12-2023,"1,032.90",,,,,
01-12-2023,"1,014.70",,,,,
30-11-2023,"1,014.70",,,,,
29-11-2023,995.4,,,,,
28-11-2023,984.9,,,,,
24-11-2023,973.15,,,,,
23-11-2023,976.65,,,,,
22-11-2023,969.75,,,,,
21-11-2023,970.85,,,,,
20-11-2023,961.4,,,,,
17-11-2023,947.3,,,,,
16-11-2023,949.55,,,,,
15-11-2023,950,,,,,
13-11-2023,935,,,,,
12-11-2023,938,,,,,
10-11-2023,935.5,,,,,
09-11-2023,932.35,,,,,
08-11-2023,936.75,,,,,
07-11-2023,937.15,,,,,
06-11-2023,939.2,,,,,
03-11-2023,930.75,,,,,
02-11-2023,923.85,,,,,
01-11-2023,913.45,,,,,
31-10-2023,914.4,,,,,
30-10-2023,926.25,,,,,
27-10-2023,914.6,,,,,
26-10-2023,905.5,,,,,
25-10-2023,922.6,,,,,
23-10-2023,939.3,,,,,
20-10-2023,945.2,,,,,
19-10-2023,942.95,,,,,
18-10-2023,952.85,,,,,
17-10-2023,953.65,,,,,
16-10-2023,946.55,,,,,
13-10-2023,954.2,,,,,
12-10-2023,950.35,,,,,
11-10-2023,955.6,,,,,
10-10-2023,948.35,,,,,
09-10-2023,924.55,,,,,
06-10-2023,926.05,,,,,
05-10-2023,928.85,,,,,
04-10-2023,924.25,,,,,
03-10-2023,925.3,,,,,
29-09-2023,926.4,,,,,
28-09-2023,925.65,,,,,
27-09-2023,920.25,,,,,
26-09-2023,912.7,,,,,
25-09-2023,910.4,,,,,
22-09-2023,911.4,,,,,
21-09-2023,917.95,,,,,
20-09-2023,910.7,,,,,
18-09-2023,920.2,,,,,
15-09-2023,936.15,,,,,
14-09-2023,914.95,,,,,
13-09-2023,915.15,,,,,
12-09-2023,890.4,,,,,
11-09-2023,890.8,,,,,
08-09-2023,885.85,,,,,
07-09-2023,875.3,,,,,
06-09-2023,880.3,,,,,
05-09-2023,865.9,,,,,
04-09-2023,865.3,,,,,
01-09-2023,865.95,,,,,
31-08-2023,856.4,,,,,
30-08-2023,857.75,,,,,
29-08-2023,855.2,,,,,
28-08-2023,870.35,,,,,
25-08-2023,873.5,,,,,
24-08-2023,869.45,,,,,
23-08-2023,868.15,,,,,
22-08-2023,877.65,,,,,
21-08-2023,871.95,,,,,
18-08-2023,856.25,,,,,
17-08-2023,856.7,,,,,
16-08-2023,856.95,,,,,
14-08-2023,867.05,,,,,
11-08-2023,870.55,,,,,
10-08-2023,874.8,,,,,
09-08-2023,883.7,,,,,
08-08-2023,885.4,,,,,
